question_id,option_id,option_label,is_missing
2025-172_soc_pol_29,4,Disagree,false
2025-172_soc_pol_29,5,Strongly Disagree,false
2025-172_soc_pol_3,1,Always,false
2025-172_soc_pol_3,2,Usually,false
2025-172_soc_pol_3,3,Sometimes,false
2025-172_soc_pol_3,4,Never,false
2025-172_soc_pol_30,1,Strongly agree,false
2025-172_soc_pol_30,2,Agree,false
2025-172_soc_pol_30,3,Somewhat agree,false
2025-172_soc_pol_30,4,Neither agree nor disagree,false
2025-172_soc_pol_30,5,Somewhat disagree,false
2025-172_soc_pol_30,6,Disagree,false
2025-172_soc_pol_30,7,Strongly disagree,false
2025-172_soc_pol_31,1,Strongly Agree,false
2025-172_soc_pol_31,2,Agree,false
2025-172_soc_pol_31,3,Neutral,false
2025-172_soc_pol_31,4,Disagree,false
2025-172_soc_pol_31,5,Strongly Disagree,false
2025-172_soc_pol_32,1,Strongly Agree,false
2025-172_soc_pol_32,2,Agree,false
2025-172_soc_pol_32,3,Neutral,false
2025-172_soc_pol_32,4,Disagree,false
2025-172_soc_pol_32,5,Strongly Disagee,false
2025-172_soc_pol_33,1,I no longer feel any sense of belonging to one or more groups I strongly identified with at age 17–18.,false
2025-172_soc_pol_33,2,I no longer feel any sense of belonging to one or more groups I weakly identified with at age 17–18.,false
2025-172_soc_pol_33,3,"I still identify with the same groups, but my sense of belonging to at least one of them has weakened.",false
2025-172_soc_pol_33,4,I continue to feel a similar level of belonging to the same groups as I did at age 17–18.,false
2025-172_soc_pol_33,5,I did not identify with any social or political groups at age 17–18.,false
2025-172_soc_pol_34,1,Excessive worrying that I struggle to stop or control,false
2025-172_soc_pol_34,2,Anxiety when I am around certain people,false
2025-172_soc_pol_34,3,Feeling afraid that something awful might happen,false
2025-172_soc_pol_34,4,Easily annoyed or irritable,false
2025-172_soc_pol_34,5,Feeling isolated from others,false
2025-172_soc_pol_34,6,Feeling like the world is an unsafe place,false
2025-172_soc_pol_34,7,I have never experienced racial discrimination,false
2025-172_soc_pol_35,1,A lot better,false
2025-172_soc_pol_35,2,Somewhat better,false
2025-172_soc_pol_35,3,About the same,false
2025-172_soc_pol_35,4,Somewhat worse,false
2025-172_soc_pol_35,5,A lot worse,false
2025-172_soc_pol_4,1,"I think employers have less respect for a degree that has been earned from an accredited, online school than from a trad",false
2025-172_soc_pol_4,2,"I think employers have the same degree of respect for a degree that has been earned from an accredited, online school th",false
2025-172_soc_pol_4,3,"I think employers have more respect for a degree that has been earned from an accredited, online school than a degree th",false
2025-172_soc_pol_5,1,1-Strongly Disagree,false
2025-172_soc_pol_5,2,2-Disagree,false
2025-172_soc_pol_5,3,3-Somewhat Disagree,false
2025-172_soc_pol_5,4,4-Neither Agree nor Disagree,false
2025-172_soc_pol_5,5,5-Somewhat Agree,false
2025-172_soc_pol_5,6,6-Agree,false
2025-172_soc_pol_5,7,7-Strongly Agree,false
2025-172_soc_pol_6,1,Never,false
2025-172_soc_pol_6,2,Very Rarely,false
2025-172_soc_pol_6,3,Rarely,false
2025-172_soc_pol_6,4,Sometimes,false
2025-172_soc_pol_6,5,Occasionally,false
2025-172_soc_pol_6,6,Often,false
2025-172_soc_pol_6,7,Always,false
2025-172_soc_pol_7,1,Online much more susceptible to political bias,false
2025-172_soc_pol_7,2,Online somewhat more susceptible to political bias,false
2025-172_soc_pol_7,3,About the same level of susceptibility,false
2025-172_soc_pol_7,4,Online somewhat less susceptible to political bias,false
2025-172_soc_pol_7,5,Online much less susceptible to political bias,false
2025-172_soc_pol_7,6,I'm not sure,false
2025-172_soc_pol_8,1,Not at all confident,false
2025-172_soc_pol_8,2,Slightly confident,false
2025-172_soc_pol_8,3,Somewhat confident,false
2025-172_soc_pol_8,4,Very confident,false
2025-172_soc_pol_9,1,A ride to and from my appointment arranged for me,false
2025-172_soc_pol_9,2,A home visit instead of going to the doctor’s office,false
2025-172_soc_pol_9,3,An appointment offered sooner,false
2025-172_soc_pol_9,4,Clear information about the cost,false
2025-172_soc_pol_9,5,A video (telehealth) visit,false
2025-172_soc_pol_9,6,Someone to walk me through what to expect,false
2025-172_soc_pol_9,7,I have never delayed getting care from my primary doctor,false
2025-172_tech_behavior_1,1,Russia,false
2025-172_tech_behavior_1,2,United States,false
2025-172_tech_behavior_1,3,NATO,false
2025-172_tech_behavior_1,4,Europe,false
2025-172_tech_behavior_1,5,European Union,false
2025-172_tech_behavior_1,6,China,false
2025-172_tech_behavior_1,7,Other,false
2025-172_tech_behavior_10,1,Complete a purchase,false
2025-172_tech_behavior_10,2,Find the best prices/deals,false
2025-172_tech_behavior_10,3,"Explore product options, research and decide",false
2025-172_tech_behavior_10,4,"Get reviews, recommendations and/or advice",false
2025-172_tech_behavior_10,5,Get shopping inspiration or ideas,false
2025-172_tech_behavior_10,6,Get basic product facts or shopping info,false
2025-172_tech_behavior_10,7,None of the above,false
2025-172_tech_behavior_11,1,Building a snowman,false
2025-172_tech_behavior_11,2,Drinking hot chocolate,false
2025-172_tech_behavior_11,3,Baking treats,false
2025-172_tech_behavior_11,4,Skiing or snowboarding,false
2025-172_tech_behavior_11,5,Celebrating holidays,false
2025-172_tech_behavior_11,6,Ice-skating,false
2025-172_tech_behavior_11,7,Making crafts,false
2025-172_tech_behavior_11,8,None of the above,false
2025-172_tech_behavior_12,1,Our current form of capitalism IS working for the average American,false
2025-172_tech_behavior_12,2,Our current form of capitalism IS NOT working for the average American,false
2025-172_tech_behavior_13,1,A lot,false
2025-172_tech_behavior_13,2,Some,false
2025-172_tech_behavior_13,3,Not too much,false
2025-172_tech_behavior_13,4,Not at all,false
2025-172_tech_behavior_14,1,Yes,false
2025-172_tech_behavior_14,2,No,false
2025-172_tech_behavior_14,3,Not sure,false
2025-172_tech_behavior_14,4,Prefer not to say,false
2025-172_tech_behavior_15,1,"Menstrual care (e.g., severe menstrual pain, menstrual disorders)",false
2025-172_tech_behavior_15,2,"Reproductive health care (e.g., gynecologic procedures, pelvic pain management)",false
2025-172_tech_behavior_15,3,"Fertility care (e.g., in vitro fertilization (IVF) appointments, fertility testing)",false
2025-172_tech_behavior_15,4,Not sure,false
2025-172_tech_behavior_15,5,None of the above,false
2025-172_tech_behavior_16,1,More hopeful and optimistic about the future,false
2025-172_tech_behavior_16,2,More anxious and concerned about the future,false
2025-172_tech_behavior_16,3,Both,false
2025-172_tech_behavior_16,4,Neither,false
2025-172_tech_behavior_16,5,Don't Know,false
2025-172_tech_behavior_17,1,With an interviewer in your home,false
2025-172_tech_behavior_17,2,With an interviewer over your telephone,false
2025-172_tech_behavior_17,3,"With an interviewer over a video call, such as Zoom or FaceTime",false
2025-172_tech_behavior_17,4,By mail,false
2025-172_tech_behavior_17,5,By internet on a computer,false
2025-172_tech_behavior_17,6,By internet on a smartphone or tablet,false
2025-172_tech_behavior_18,1,Strongly agree,false
2025-172_tech_behavior_18,2,Agree,false
2025-172_tech_behavior_18,3,Neither agree nor disagree,false
2025-172_tech_behavior_18,4,Disagree,false
2025-172_tech_behavior_18,5,Strongly disagree,false
2025-172_tech_behavior_19,1,Strongly agree,false
2025-172_tech_behavior_19,2,Somewhat agree,false
2025-172_tech_behavior_19,3,Somewhat disagree,false
2025-172_tech_behavior_19,4,Strongly disagree,false
2025-172_tech_behavior_19,5,No opinion,false
2025-172_tech_behavior_2,1,Large national bank,false
2025-172_tech_behavior_2,2,Regional bank,false
2025-172_tech_behavior_2,3,Community bank,false
2025-172_tech_behavior_2,4,Credit union,false
2025-172_tech_behavior_2,5,"Fintech ex. PayPal, Venmo",false
2025-172_tech_behavior_2,6,Other,false
2025-172_tech_behavior_2,7,None,false
2025-172_tech_behavior_20,1,Strongly agree,false
2025-172_tech_behavior_20,2,Agree,false
2025-172_tech_behavior_20,3,Neither agree nor disagree,false
2025-172_tech_behavior_20,4,Disagree,false
2025-172_tech_behavior_20,5,Strongly disagree,false
2025-172_tech_behavior_21,1,Controlled only through a smartphone app (no physical controls on the product),false
2025-172_tech_behavior_21,2,"Controlled primarily through a smartphone app, with basic physical controls on the product",false
2025-172_tech_behavior_21,3,Controlled equally through a smartphone app and physical controls (same controls across both formats),false
2025-172_tech_behavior_21,4,"Controlled primarily through physical controls, with basic or additional app functionality",false
2025-172_tech_behavior_21,5,None of the above (I prefer not to use smartphone apps for appliance controls),false
2025-172_tech_behavior_22,1,YouTube,false
2025-172_tech_behavior_22,2,TikTok,false
2025-172_tech_behavior_22,3,Instagram,false
2025-172_tech_behavior_22,4,Snapchat,false
2025-172_tech_behavior_22,5,Facebook,false
2025-172_tech_behavior_22,6,X (Twitter),false
2025-172_tech_behavior_22,7,None of the above / I don't use social media,false
2025-172_tech_behavior_23,1,Very acceptable,false
2025-172_tech_behavior_23,2,Somewhat acceptable,false
2025-172_tech_behavior_23,3,Neither acceptable nor unacceptable,false
2025-172_tech_behavior_23,4,Somewhat unacceptable,false
2025-172_tech_behavior_23,5,Very unacceptable,false
2025-172_tech_behavior_24,1,Very acceptable,false
2025-172_tech_behavior_24,2,Somewhat acceptable,false
2025-172_tech_behavior_24,3,Neither acceptable nor unacceptable,false
2025-172_tech_behavior_24,4,Somewhat unacceptable,false
2025-172_tech_behavior_24,5,Very unacceptable,false
2025-172_tech_behavior_25,1,A rat,false
2025-172_tech_behavior_25,2,A velociraptor,false
2025-172_tech_behavior_25,3,A large dog,false
2025-172_tech_behavior_25,4,A gorilla,false
2025-172_tech_behavior_25,5,A bull shark,false
2025-172_tech_behavior_25,6,A house cat,false
2025-172_tech_behavior_25,7,A Chupacabra,false
2025-172_tech_behavior_25,8,None of the above,false
2025-172_tech_behavior_26,1,Strongly Agree,false
2025-172_tech_behavior_26,2,Agree,false
2025-172_tech_behavior_26,3,Neither agree nor disagree,false
2025-172_tech_behavior_26,4,Disagree,false
2025-172_tech_behavior_26,5,Strongly Disagree,false
2025-172_tech_behavior_27,1,0% - 20%,false
2025-172_tech_behavior_27,2,21% - 40%,false
2025-172_tech_behavior_27,3,41% - 60%,false
2025-172_tech_behavior_27,4,61% - 80%,false
2025-172_tech_behavior_27,5,81% - 100%,false
2025-172_tech_behavior_27,6,I don't understand the question,false
2025-172_tech_behavior_27,7,"I understand the question, but I'm not sure",false
2025-172_tech_behavior_28,1,Male,false
2025-172_tech_behavior_28,2,Female,false
2025-172_tech_behavior_28,3,Some other gender,false
2025-172_tech_behavior_28,4,No gender,false
2025-172_tech_behavior_28,5,Other,false
2025-172_tech_behavior_3,1,Strongly agree more with statement 1,false
2025-172_tech_behavior_3,2,Slightly agree more with statement 1,false
2025-172_tech_behavior_3,3,Slightly agree more with statement 2,false
2025-172_tech_behavior_3,4,Strongly agree more with statement 2,false
2025-172_tech_behavior_4,1,Very excited,false
2025-172_tech_behavior_4,2,Somewhat excited,false
2025-172_tech_behavior_4,3,Neutral / No strong feelings one way or another,false
2025-172_tech_behavior_4,4,Somewhat disappointed,false
2025-172_tech_behavior_4,5,Very disappointed,false
2025-172_tech_behavior_5,1,T-shirts,false
2025-172_tech_behavior_5,2,Blouses,false
2025-172_tech_behavior_5,3,Leggings,false
2025-172_tech_behavior_5,4,Shorts,false
2025-172_tech_behavior_5,5,Skirts,false
2025-172_tech_behavior_5,6,Swim trunks,false
2025-172_tech_behavior_5,7,None of the above,false
2025-172_tech_behavior_6,1,Much more optimistic,false
2025-172_tech_behavior_6,2,Somewhat more optimistic,false
2025-172_tech_behavior_6,3,Somewhat more concerned,false
2025-172_tech_behavior_6,4,Much more concerned,false
2025-172_tech_behavior_6,5,Don't know,false
2025-172_tech_behavior_7,1,Very comfortable,false
2025-172_tech_behavior_7,2,Somewhat comfortable,false
2025-172_tech_behavior_7,3,Just getting by,false
2025-172_tech_behavior_7,4,Having a hard time,false
2025-172_tech_behavior_7,5,Really struggling,false
2025-172_tech_behavior_8,1,A great deal of disruption,false
2025-172_tech_behavior_8,2,A lot of disruption,false
2025-172_tech_behavior_8,3,A moderate amount of disruption,false
2025-172_tech_behavior_8,4,A little disruption,false
2025-172_tech_behavior_8,5,No disruption at all,false
2025-172_tech_behavior_8,6,I'm not sure,false
2025-172_tech_behavior_9,1,Dining out,false
2025-172_tech_behavior_9,2,Travel,false
2025-172_tech_behavior_9,3,Clothing,false
2025-172_tech_behavior_9,4,Home goods,false
2025-172_tech_behavior_9,5,Out of home experiences with friends,false
2025-172_tech_behavior_9,6,Personal care/beauty,false
2025-172_tech_behavior_9,7,Out of home experiences with family,false
